city,streetAddress,zipcode,latitude,longitude,propertyTaxRate,garageSpaces,hasAssociation,hasCooling,hasGarage,hasHeating,hasSpa,hasView,homeType,parkingSpaces,yearBuilt,latestPrice,numPriceChanges,latest_saledate,latest_salemonth,latest_saleyear,numOfPhotos,numOfAccessibilityFeatures,numOfAppliances,numOfParkingFeatures,numOfPatioAndPorchFeatures,numOfSecurityFeatures,numOfWaterfrontFeatures,numOfWindowFeatures,numOfCommunityFeatures,lotSizeSqFt,livingAreaSqFt,numOfPrimarySchools,numOfElementarySchools,numOfMiddleSchools,numOfHighSchools,avgSchoolDistance,avgSchoolRating,avgSchoolSize,MedianStudentsPerTeacher,numOfBathrooms,numOfBedrooms,numOfStories,houseAge,pricePerSqFt
austin,1807 Fair Oaks Dr,78745,30.21848106384277,-97.79383087158205,1.98,1,False,True,True,True,False,True,Single Family,1,1962,430000.0,2,2019-06-03,6,2019,25,0,1,2,0,0,0,0,0,6751.0,1313.0,1,0,1,1,1.3,4.666666666666667,890,14,1.0,3,1,63,327.4942878903275
austin,8716 Corran Ferry Dr,78749,30.20232582092285,-97.85277557373048,1.98,2,True,True,True,True,False,False,Single Family,2,2000,250000.0,7,2018-11-03,11,2018,26,0,4,2,0,0,0,0,0,5880.0,2310.0,1,0,1,1,1.2666666666666666,6.666666666666668,1460,16,3.0,4,2,25,108.22510822510823
austin,1317 Central Park Ct,78745,30.212141036987305,-97.78993225097656,1.98,0,True,True,False,True,False,False,Single Family,0,2012,380000.0,2,2019-12-13,12,2019,31,0,2,2,1,1,0,0,0,3920.0,2012.0,1,0,1,1,0.6666666666666666,4.0,925,14,3.0,3,2,13,188.86679920477138
austin,9207 Lantana Way,78749,30.20752716064453,-97.8801498413086,1.98,2,True,True,True,True,False,False,Single Family,2,1999,625000.0,1,2020-12-23,12,2020,39,0,2,2,1,1,0,0,0,13068.0,3037.0,1,0,1,1,0.9666666666666668,9.0,1670,18,4.0,4,1,26,205.79519262430028
austin,9206 Lantana Way,78749,30.20760154724121,-97.8804931640625,1.98,0,True,True,False,True,False,False,Single Family,0,1999,540000.0,2,2018-08-11,8,2018,30,0,2,1,0,0,0,0,0,10454.0,3456.0,1,0,1,1,0.9666666666666668,9.0,1670,18,4.0,4,2,26,156.25
austin,1405 Camelot Cir,78745,30.21979522705078,-97.78701782226562,1.98,3,False,True,True,True,False,False,Single Family,3,1966,250000.0,1,2019-03-01,3,2019,23,0,0,3,0,0,0,0,0,10497.0,1296.0,1,0,1,1,1.4333333333333331,4.0,803,12,2.0,3,2,59,192.90123456790124
austin,8517 Axis Dr,78749,30.20554161071777,-97.85704803466795,1.98,2,True,True,True,True,False,False,Single Family,2,1996,460000.0,1,2020-07-16,7,2020,26,0,4,2,2,1,0,2,0,7797.0,1897.0,1,0,1,1,1.4666666666666668,6.666666666666668,1460,16,2.0,3,1,29,242.48813916710597
austin,9501 Hopeland Dr,78749,30.205358505249023,-97.88082885742188,1.98,0,True,True,False,True,False,False,Single Family,0,2003,486000.0,1,2019-04-29,4,2019,32,0,0,2,0,0,0,0,0,8455.0,2627.0,1,0,1,1,1.2,9.0,1755,18,2.5,4,2,22,185.00190331176248
austin,8304 Los Ranchos Dr,78749,30.20518112182617,-97.84742736816406,1.98,0,False,True,False,True,False,False,Single Family,0,1987,409000.0,5,2019-11-01,11,2019,30,0,5,1,1,1,0,0,0,8145.0,2694.0,1,0,1,1,1.5333333333333332,4.666666666666667,887,14,3.0,5,2,38,151.818856718634
austin,5907 Buffalo Pass,78745,30.215097427368164,-97.8052215576172,1.98,0,False,True,False,True,False,False,Single Family,0,1969,414500.0,2,2018-10-20,10,2018,16,0,2,1,0,0,0,0,0,10628.0,1298.0,1,0,1,1,1.0333333333333334,4.666666666666667,890,14,2.0,3,1,56,319.3374422187982
austin,6913 Hansa Loop,78739,30.19723701477051,-97.89754486083984,1.98,2,True,True,True,True,False,False,Single Family,2,2004,439900.0,2,2018-03-01,3,2018,22,0,3,2,0,0,0,0,0,8973.0,2429.0,1,0,1,1,1.4,8.666666666666666,1664,18,3.0,4,2,21,181.10333470564018
austin,4521 Hoffman Dr,78749,30.19827079772949,-97.85826873779295,1.98,2,True,True,True,True,False,False,Single Family,2,1997,389900.0,2,2020-07-24,7,2020,70,0,3,2,2,1,0,1,0,7623.0,2084.0,1,0,1,1,1.3666666666666665,6.666666666666668,1460,16,3.0,4,2,28,187.09213051823417
austin,5008 Gladeview Dr,78745,30.22034454345703,-97.79002380371094,1.98,1,False,True,True,True,False,False,Single Family,1,1961,450000.0,1,2020-08-03,8,2020,25,0,2,3,2,1,0,1,0,7797.0,1618.0,1,0,1,1,1.3,4.0,803,12,2.0,4,1,64,278.1211372064277
austin,7317 Moon Rock Rd,78739,30.19666290283203,-97.90299987792967,1.98,2,True,True,True,True,False,False,Single Family,2,2006,475000.0,1,2020-03-31,3,2020,25,0,4,2,1,1,0,0,0,8929.0,2566.0,1,0,1,1,1.4333333333333331,8.666666666666666,1664,18,4.0,4,2,19,185.11301636788775
austin,9102 Wampton Way,78749,30.206945419311523,-97.87633514404295,1.98,2,True,True,True,True,False,False,Single Family,2,2000,420000.0,3,2018-11-17,11,2018,28,0,5,2,0,0,0,0,0,5990.0,2387.0,1,0,1,1,1.0,9.0,1670,18,3.0,4,2,25,175.95307917888562
austin,6413 Carrington Dr,78749,30.20437240600586,-97.88526153564452,1.98,0,True,True,False,True,False,False,Single Family,0,2005,500000.0,3,2019-07-01,7,2019,39,0,3,1,1,1,0,1,0,8276.0,3075.0,1,0,1,1,1.2,9.0,1755,18,4.0,4,2,20,162.60162601626016
austin,9305 Bavaria Ln,78749,30.202911376953125,-97.87377166748048,1.98,3,True,True,True,True,False,False,Single Family,3,2004,525000.0,3,2020-07-09,7,2020,99,0,3,2,2,0,0,0,0,6882.0,2762.0,1,0,1,1,1.1,9.0,1670,18,3.0,4,2,21,190.07965242577842
austin,8200 Cache Dr,78749,30.20583534240723,-97.84698486328124,1.98,0,False,True,False,True,False,False,Single Family,0,1986,338390.0,2,2018-07-04,7,2018,29,0,0,1,0,0,0,0,0,9191.0,1370.0,1,0,1,1,1.4666666666666668,4.666666666666667,887,14,2.0,3,1,39,247.0
austin,6433 Ruxton Ln,78749,30.208051681518555,-97.88623809814452,1.98,2,True,True,True,True,False,False,Single Family,2,1994,390000.0,1,2018-10-11,10,2018,1,0,4,2,0,0,0,0,0,8276.0,1746.0,1,0,1,1,1.2333333333333334,9.0,1755,18,2.0,4,1,31,223.36769759450172
austin,9008 Wampton Way,78749,30.20759391784668,-97.87600708007812,1.98,2,True,True,True,True,False,False,Single Family,2,1999,425000.0,1,2018-07-18,7,2018,28,0,2,2,0,0,0,0,0,6011.0,2401.0,1,0,1,1,1.0,9.0,1670,18,3.0,4,2,26,177.00957934194085
austin,6509 Carrington Dr,78749,30.20526123046875,-97.8861083984375,1.98,0,True,True,False,True,False,False,Single Family,0,2006,470000.0,6,2018-12-22,12,2018,32,0,3,1,0,0,0,0,0,9104.0,2610.0,1,0,1,1,1.2,9.0,1755,18,4.0,4,2,19,180.07662835249042
austin,8107 Cache Dr,78749,30.20685958862305,-97.8468246459961,1.98,2,False,True,True,True,False,True,Single Family,2,1985,269000.0,2,2019-12-12,12,2019,1,0,4,2,0,0,0,0,0,6011.0,1523.0,1,0,1,1,1.4666666666666668,4.666666666666667,887,14,2.0,3,2,40,176.62508207485226
austin,6208 Salcon Cliff Dr,78749,30.20656967163086,-97.8807601928711,1.98,2,True,True,True,True,False,False,Single Family,2,2001,489900.0,3,2019-04-19,4,2019,36,0,2,2,0,0,0,0,0,6926.0,2808.0,1,0,1,1,1.0,9.0,1670,18,3.0,4,2,24,174.46581196581195
austin,8500 Axis Dr,78749,30.20636940002441,-97.85714721679688,1.98,2,True,True,True,True,False,False,Single Family,2,1994,539999.0,1,2020-09-30,9,2020,90,1,3,2,2,2,0,0,0,8842.0,2380.0,1,0,1,1,1.5,6.666666666666668,1460,16,3.0,3,2,31,226.89033613445378
austin,6305 Mesa Grande,78749,30.20719337463379,-97.88175964355467,1.98,0,True,True,False,True,False,False,Single Family,0,2001,450000.0,2,2020-01-16,1,2020,1,0,3,1,1,0,0,0,0,8276.0,2208.0,1,0,1,1,1.0,9.0,1670,18,2.0,4,1,24,203.80434782608697
austin,8906 Wampton Way,78749,30.208370208740234,-97.8756103515625,1.98,0,True,True,False,True,False,False,Single Family,0,2000,400000.0,1,2019-03-15,3,2019,1,0,0,1,0,0,0,0,0,6098.0,2166.0,1,0,1,1,1.0,9.0,1670,18,3.0,4,2,25,184.67220683287167
austin,6302 Salcon Cliff Dr,78749,30.20683670043945,-97.88166809082033,1.98,0,True,True,False,True,False,False,Single Family,0,2001,450000.0,1,2018-05-30,5,2018,30,0,4,1,0,0,0,0,0,6969.0,2839.0,1,0,1,1,1.0,9.0,1670,18,4.0,4,2,24,158.50651637900668
austin,9021 Corran Ferry Dr,78749,30.19770812988281,-97.8549575805664,1.98,2,True,True,True,True,False,True,Single Family,2,1998,390000.0,2,2020-10-12,10,2020,32,0,5,2,1,1,0,0,0,5662.0,1605.0,1,0,1,1,1.2666666666666666,6.666666666666668,1460,16,3.0,3,2,27,242.99065420560748
austin,8400 Axis Dr,78749,30.207035064697266,-97.85665130615234,1.98,0,True,True,False,True,False,False,Single Family,0,1997,429900.0,5,2018-08-24,8,2018,39,0,4,1,0,0,0,0,0,11325.6,2869.0,1,0,1,1,1.4666666666666668,6.666666666666668,1460,16,3.0,4,2,28,149.84315092366677
austin,6424 Ruxton Ln,78749,30.20770263671875,-97.88666534423828,1.98,0,True,True,False,True,False,False,Single Family,0,1994,399900.0,5,2019-04-17,4,2019,29,0,3,1,0,0,0,0,0,7927.0,2160.0,1,0,1,1,1.2333333333333334,9.0,1755,18,3.0,3,2,31,185.13888888888889
austin,7213 Seneca Falls Loop,78739,30.1989860534668,-97.90155029296876,1.98,2,True,True,True,True,False,True,Single Family,2,2005,587750.0,2,2020-07-08,7,2020,39,0,6,2,1,2,0,1,0,7797.0,2778.0,1,0,1,1,1.4333333333333331,8.666666666666666,1664,18,3.0,4,2,20,211.57307415406768
austin,9018 Whiteworth Loop,78749,30.19883728027344,-97.85797882080078,1.98,0,True,True,False,True,False,False,Single Family,0,1998,349900.0,6,2019-01-10,1,2019,28,0,3,1,0,0,0,0,0,7492.0,1755.0,1,0,1,1,1.3666666666666665,6.666666666666668,1460,16,2.0,3,1,27,199.37321937321937
austin,6408 Ruxton Ln,78749,30.2080192565918,-97.8874053955078,1.98,2,True,True,True,True,False,False,Single Family,2,1994,420000.0,3,2018-11-03,11,2018,27,0,2,2,0,0,0,0,0,10367.0,2049.0,1,0,1,1,1.2666666666666668,9.0,1755,18,2.0,4,1,31,204.97803806734993
austin,9102 Sommerland Way,78749,30.207374572753903,-97.8770980834961,1.98,0,True,True,False,True,False,False,Single Family,0,1999,369900.0,1,2019-06-04,6,2019,19,0,2,1,1,0,0,0,0,8276.0,1892.0,1,0,1,1,0.9666666666666668,9.0,1670,18,2.0,4,1,26,195.507399577167
austin,6404 Ruxton Ln,78749,30.208179473876964,-97.88751983642578,1.98,0,True,True,False,True,False,True,Single Family,0,1994,335000.0,4,2018-05-31,5,2018,27,0,4,1,0,0,0,0,0,8189.0,1758.0,1,0,1,1,1.2666666666666668,9.0,1755,18,2.0,4,1,31,190.55745164960183
austin,4801 Alta Loma Dr,78749,30.20726776123047,-97.85647583007812,1.98,2,False,True,True,True,False,False,Single Family,2,1994,400000.0,6,2020-07-01,7,2020,51,0,3,2,1,4,0,0,0,5445.0,2220.0,1,0,1,1,2.033333333333333,4.666666666666667,887,14,3.0,3,2,31,180.18018018018017
austin,9014 Sommerland Way,78749,30.20764350891113,-97.87702941894533,1.98,0,True,True,False,True,False,False,Single Family,0,1999,379000.0,2,2018-04-10,4,2018,32,0,3,1,0,0,0,0,0,8276.0,1902.0,1,0,1,1,0.9666666666666668,9.0,1670,18,2.0,3,1,26,199.26393270241851
austin,4608 Chesney Ridge Dr,78749,30.19657325744629,-97.86105346679688,1.98,0,True,True,False,True,False,False,Single Family,0,2000,374900.0,6,2019-06-18,6,2019,25,0,7,1,0,1,0,1,0,7187.0,2046.0,1,0,1,1,1.5,7.333333333333332,1576,16,2.0,3,1,25,183.2355816226784
austin,6305 Salcon Cliff Dr,78749,30.20635032653809,-97.8819351196289,1.98,0,True,True,False,True,False,True,Single Family,0,2001,314900.0,6,2019-12-05,12,2019,34,0,1,1,2,0,0,0,0,9321.0,2857.0,1,0,1,1,1.0333333333333334,9.0,1670,18,3.0,4,2,24,110.22051102555127
austin,6311 Salcon Cliff Dr,78749,30.206499099731445,-97.88249969482422,1.98,4,True,True,True,True,True,False,Single Family,4,2000,589900.0,3,2021-01-05,1,2021,31,0,2,2,1,4,0,0,0,10585.0,2808.0,1,0,1,1,1.0333333333333334,9.0,1670,18,3.0,4,2,25,210.07834757834758
austin,8315 Edgemoor Pl,78749,30.20770835876465,-97.85572814941406,1.98,0,False,True,False,True,False,False,Single Family,0,1991,349000.0,1,2018-06-07,6,2018,1,0,0,1,0,0,0,0,0,7405.0,1811.0,1,0,1,1,2.033333333333333,4.666666666666667,887,14,2.0,3,1,34,192.71120927664273
austin,9409 Hopeland Dr,78749,30.20614051818848,-97.88278198242188,1.98,0,True,True,False,True,False,False,Single Family,0,2005,549000.0,1,2019-10-16,10,2019,39,0,2,1,2,0,0,1,0,10018.0,3589.0,1,0,1,1,1.2,9.0,1755,18,4.0,4,2,20,152.9674003900808
austin,6313 Salcon Cliff Dr,78749,30.20656394958496,-97.88270568847656,1.98,0,True,True,False,True,False,False,Single Family,0,2000,450000.0,1,2019-12-30,12,2019,34,0,3,1,2,2,0,2,0,10890.0,2463.0,1,0,1,1,1.0333333333333334,9.0,1670,18,2.0,4,1,25,182.70401948842874
austin,8921 Campo Verde Ct,78749,30.19870376586914,-97.85560607910156,1.98,4,True,True,True,True,True,False,Single Family,4,1999,199999.0,8,2020-11-16,11,2020,35,0,3,2,1,1,0,0,0,6359.0,1772.0,1,0,1,1,1.2666666666666666,6.666666666666668,1460,16,3.0,3,2,26,112.86625282167043
austin,8317 Edgemoor Pl,78749,30.20757484436035,-97.8558120727539,1.98,0,False,True,False,True,False,False,Single Family,0,1991,340000.0,1,2018-04-19,4,2018,1,0,3,1,0,0,0,0,0,7318.0,1520.0,1,0,1,1,2.033333333333333,4.666666666666667,887,14,2.0,3,1,34,223.68421052631578
austin,9311 La Puente Dr,78749,30.20794105529785,-97.8844223022461,1.98,0,True,True,False,True,False,True,Single Family,0,2001,475000.0,2,2019-10-04,10,2019,1,0,3,1,0,0,0,0,0,7840.0,2769.0,1,0,1,1,1.0,9.0,1670,18,3.0,4,2,24,171.54207295052365
austin,5840 Lomita Verde Cir,78749,30.20799827575684,-97.87307739257812,1.98,0,True,True,False,True,False,False,Single Family,0,1998,382900.0,2,2019-05-28,5,2019,26,0,3,2,0,0,0,0,0,8973.0,1902.0,1,0,1,1,1.1,9.0,1670,18,2.0,3,1,27,201.31440588853837
austin,6500 Hillside Terrace Dr,78749,30.20887565612793,-97.88319396972656,1.98,2,True,True,True,True,False,False,Single Family,2,2000,565000.0,3,2020-09-18,9,2020,80,0,5,2,1,1,0,0,0,7087.0,3088.0,1,0,1,1,1.0,9.0,1670,18,4.0,4,2,25,182.9663212435233
austin,4435 Campo Verde Dr,78749,30.19965744018555,-97.85589599609376,1.98,0,True,True,False,True,False,False,Single Family,0,1999,379000.0,5,2019-02-08,2,2019,1,0,3,1,0,0,0,0,0,6969.0,2023.0,1,0,1,1,1.3333333333333333,6.666666666666668,1460,16,3.0,4,2,26,187.34552644587248
austin,9306 Le Conte Cv,78749,30.20807647705078,-97.88396453857422,1.98,0,True,True,False,True,False,False,Single Family,0,2000,514999.0,1,2019-06-14,6,2019,28,0,1,1,0,0,0,0,0,8319.0,3444.0,1,0,1,1,1.0,9.0,1670,18,3.0,4,2,25,149.53513356562138
austin,4451 Campo Verde Dr,78749,30.19911193847656,-97.85618591308594,1.98,2,True,True,True,True,False,False,Single Family,2,1999,300000.0,7,2019-10-29,10,2019,35,0,3,2,1,2,0,1,0,6795.0,2075.0,1,0,1,1,1.3,6.666666666666668,1460,16,3.0,4,2,26,144.57831325301206
austin,7413 Brecourt Manor Way,78739,30.196765899658203,-97.90568542480467,1.98,0,True,True,False,True,False,False,Single Family,0,2005,444900.0,4,2019-08-01,8,2019,31,0,3,1,0,0,0,0,0,7318.0,2604.0,1,0,1,1,1.5,8.666666666666666,1664,18,3.0,4,2,20,170.85253456221199
austin,4705 Chesney Ridge Dr,78749,30.19706153869629,-97.86248779296876,1.98,2,True,True,True,True,False,False,Single Family,2,2000,440000.0,1,2020-07-07,7,2020,38,0,4,2,3,2,0,2,0,9374.0,2554.0,1,0,1,1,1.5333333333333332,7.333333333333332,1576,16,3.0,3,2,25,172.27877838684415
austin,10420 Hansa Dr,78739,30.198604583740234,-97.89838409423828,1.98,2,True,True,True,True,False,False,Single Family,2,2003,575000.0,2,2019-10-18,10,2019,37,0,3,2,1,0,0,0,0,9408.0,3109.0,1,0,1,1,1.4333333333333336,8.666666666666666,1664,18,3.0,4,1,22,184.9469282727565
austin,4900 Norman Trl,78749,30.197309494018555,-97.86463928222656,1.98,2,True,True,True,True,False,True,Single Family,2,2001,245900.0,5,2019-03-22,3,2019,49,0,2,2,0,0,0,0,0,9060.0,2191.0,1,0,1,1,1.6,7.333333333333332,1576,16,3.0,3,2,24,112.23185759926974
austin,7425 Brecourt Manor Way,78739,30.19648742675781,-97.90612030029295,1.98,2,True,True,True,True,False,False,Single Family,2,2005,499400.0,2,2020-09-04,9,2020,64,0,3,2,0,1,0,0,0,7056.0,2651.0,1,0,1,1,1.5,8.666666666666666,1664,18,3.0,4,2,20,188.38174273858922
austin,4428 Campo Verde Dr,78749,30.200157165527344,-97.85626220703124,1.98,0,True,True,False,True,False,False,Single Family,0,1999,419000.0,1,2018-08-24,8,2018,37,0,5,1,0,0,0,0,0,9888.0,2023.0,1,0,1,1,1.3333333333333333,6.666666666666668,1460,16,3.0,4,2,26,207.11814137419674
austin,7412 Brecourt Manor Way,78739,30.19709014892578,-97.90591430664062,1.98,0,True,True,False,True,False,False,Single Family,0,2005,419900.0,2,2019-04-24,4,2019,1,0,0,1,0,0,0,0,0,7840.0,2655.0,1,0,1,1,1.5,8.666666666666666,1664,18,3.0,4,2,20,158.15442561205273
austin,6312 Hillside Terrace Dr,78749,30.20857810974121,-97.88191223144533,1.98,3,True,True,True,True,False,False,Single Family,3,2000,575000.0,1,2020-10-09,10,2020,76,0,4,2,2,1,0,1,0,7143.0,2857.0,1,0,1,1,1.0,9.0,1670,18,3.0,4,2,25,201.26006300315015
austin,4513 San Simeon Dr,78749,30.20856285095215,-97.85089874267578,1.98,0,False,True,False,True,False,False,Single Family,0,1992,309999.0,1,2018-12-27,12,2018,40,0,2,3,0,0,0,0,0,10454.0,1480.0,1,0,1,1,1.7,4.666666666666667,887,14,2.0,3,1,33,209.4587837837838
austin,9524 Prescott Dr,78749,30.20476722717285,-97.88367462158205,1.98,2,True,True,True,True,False,False,Single Family,2,2006,645000.0,6,2020-05-22,5,2020,80,0,3,2,1,0,0,1,0,8145.0,3566.0,1,0,1,1,1.2,9.0,1755,18,4.0,5,2,19,180.87492989343804
austin,4508 Kalama Dr,78749,30.208314895629886,-97.85115814208984,1.98,2,False,True,True,True,True,False,Single Family,2,1991,399900.0,4,2020-12-01,12,2020,49,0,5,2,4,0,0,0,0,6446.0,1664.0,1,0,1,1,1.7333333333333334,4.666666666666667,887,14,3.0,3,2,34,240.32451923076923
austin,4316 Manzanillo Dr,78749,30.20856857299805,-97.84864044189452,1.98,2,False,True,True,True,False,True,Single Family,2,1985,265000.0,5,2018-02-03,2,2018,24,0,3,2,0,0,0,0,0,6621.0,1398.0,1,0,1,1,1.5666666666666669,4.666666666666667,887,14,2.0,3,1,40,189.55650929899858
austin,9021 Sautelle Ln,78749,30.20828628540039,-97.87762451171876,1.98,4,True,True,True,True,False,True,Single Family,4,2001,439900.0,6,2020-02-28,2,2020,66,0,7,4,0,1,0,0,0,8319.0,2836.0,1,0,1,1,0.9666666666666668,9.0,1670,18,3.0,4,2,24,155.11283497884344
austin,4506 Velasco Pl,78749,30.2082576751709,-97.85222625732422,1.98,2,False,True,True,True,False,False,Single Family,2,1986,191500.0,7,2019-05-10,5,2019,1,0,7,2,0,1,0,0,0,7405.0,1705.0,1,0,1,1,1.7666666666666666,4.666666666666667,887,14,3.0,3,2,39,112.31671554252199
austin,9033 Tanak Ln,78749,30.20853042602539,-97.87863159179688,1.98,2,True,True,True,True,False,False,Single Family,2,1999,539900.0,3,2020-11-18,11,2020,39,0,3,2,3,2,0,0,0,7405.0,2714.0,1,0,1,1,0.9666666666666668,9.0,1670,18,3.0,4,2,26,198.93146647015476
austin,4416 Corran Ferry Loop,78749,30.20319938659668,-97.85230255126952,1.98,0,True,True,False,True,False,False,Single Family,0,2000,385000.0,4,2019-08-30,8,2019,70,0,2,1,2,0,0,0,0,6229.0,2324.0,1,0,1,1,1.3,6.666666666666668,1460,16,3.0,5,2,25,165.66265060240963
austin,6409 Carrington Dr,78749,30.204235076904297,-97.88510131835938,1.98,2,True,True,True,True,False,False,Single Family,2,2002,485000.0,3,2020-07-24,7,2020,30,0,2,2,1,1,0,0,0,8319.0,2329.0,1,0,1,1,1.1666666666666667,9.0,1755,18,2.0,3,1,23,208.24388149420352
austin,8825 Whiteworth Loop,78749,30.20091819763184,-97.8577117919922,1.98,0,True,True,False,True,False,False,Single Family,0,1998,369900.0,1,2018-05-16,5,2018,40,0,5,1,0,0,0,0,0,7753.0,2095.0,1,0,1,1,1.3666666666666665,6.666666666666668,1460,16,3.0,3,2,27,176.56324582338902
austin,9521 Lynnhaven St,78749,30.205411911010746,-97.88490295410156,1.98,0,True,True,False,True,False,False,Single Family,0,2002,480000.0,1,2018-04-03,4,2018,36,0,5,1,0,0,0,0,0,8232.0,2830.0,1,0,1,1,1.2,9.0,1755,18,3.0,5,2,23,169.6113074204947
austin,8621 Copano Dr,78749,30.20288848876953,-97.8554458618164,1.98,2,True,True,True,True,False,True,Single Family,2,1998,425000.0,1,2020-12-07,12,2020,24,0,3,2,3,1,0,0,0,9583.0,2105.0,1,0,1,1,1.3333333333333333,6.666666666666668,1460,16,2.0,4,1,27,201.90023752969122
austin,9500 Lynnhaven St,78749,30.20634460449219,-97.88514709472656,1.98,2,True,True,True,True,False,False,Single Family,2,2002,689500.0,2,2020-05-19,5,2020,80,0,4,2,1,2,0,1,0,9321.0,3459.0,1,0,1,1,1.2333333333333334,9.0,1755,18,4.0,5,2,23,199.3350679387106
austin,9013 Ovalla Dr,78749,30.19697189331055,-97.85315704345705,1.98,0,True,True,False,True,False,False,Single Family,0,2003,410000.0,2,2018-03-28,3,2018,1,0,2,1,0,0,0,0,0,8712.0,2195.0,1,0,1,1,1.1666666666666667,6.666666666666668,1460,16,2.0,3,1,22,186.7881548974943
austin,8116 Mauai Dr,78749,30.20708274841309,-97.84832000732422,1.98,2,False,True,True,True,False,True,Single Family,2,1986,209900.0,4,2019-06-28,6,2019,1,0,4,2,1,0,0,1,0,13939.2,1468.0,1,0,1,1,1.5666666666666669,4.666666666666667,887,14,2.0,3,2,39,142.98365122615803
austin,9513 Bungalow Ln,78749,30.20595550537109,-97.88585662841795,1.98,3,True,True,True,True,False,True,Single Family,3,2002,710000.0,3,2020-10-09,10,2020,23,0,4,3,4,4,0,1,0,9539.0,3710.0,1,0,1,1,1.2333333333333334,9.0,1755,18,3.0,4,2,23,191.3746630727763
austin,4602 Velasco Pl,78749,30.208574295043945,-97.85263061523438,1.98,2,False,True,True,True,False,False,Single Family,2,1986,325000.0,7,2020-03-23,3,2020,23,0,2,2,1,0,0,0,0,6490.0,1302.0,1,0,1,1,1.8333333333333333,4.666666666666667,887,14,2.0,3,1,39,249.61597542242703
austin,6916 Nubian Ln,78739,30.19675064086914,-97.89844512939452,1.98,0,True,False,False,False,False,False,Single Family,0,2006,615000.0,1,2020-09-21,9,2020,44,0,0,1,2,2,0,2,0,9583.0,3076.0,1,0,1,1,1.4,8.666666666666666,1664,18,4.0,5,2,19,199.93498049414825
austin,8106 Mauai Dr,78749,30.207630157470703,-97.847412109375,1.98,2,False,True,True,True,False,False,Single Family,2,1986,296500.0,2,2018-04-27,4,2018,40,0,2,2,0,0,0,0,0,9104.0,1484.0,1,0,1,1,1.5333333333333332,4.666666666666667,887,14,2.0,3,2,39,199.7978436657682
austin,10300 Dalea Vista Ct,78739,30.19648742675781,-97.88994598388672,1.98,2,True,True,True,True,False,False,Single Family,2,2001,425000.0,2,2020-02-28,2,2020,31,0,7,2,0,4,0,1,0,9539.0,1919.0,1,0,1,1,1.2333333333333334,9.0,1755,18,2.0,3,1,24,221.46951537258988
austin,10301 Dalea Vista Ct,78739,30.19648742675781,-97.88973999023438,1.98,2,True,True,True,True,False,False,Single Family,2,2001,359900.0,4,2020-11-18,11,2020,71,0,4,2,0,0,0,0,0,8170.0,2027.0,1,0,1,1,1.2333333333333334,9.0,1755,18,2.0,3,1,24,177.55303404045387
austin,9504 Prescott Dr,78749,30.20561408996582,-97.8833465576172,1.98,2,True,True,True,True,False,False,Single Family,2,2001,540000.0,3,2020-06-18,6,2020,30,0,2,2,2,0,0,0,0,8102.0,2609.0,1,0,1,1,1.2,9.0,1755,18,3.0,4,2,24,206.97585281717133
austin,8104 Mauai Dr,78749,30.207677841186523,-97.84725189208984,1.98,0,False,True,False,True,False,False,Single Family,0,1986,274900.0,9,2019-09-24,9,2019,24,0,2,0,1,1,0,0,0,9191.0,2011.0,1,0,1,1,1.4666666666666668,4.666666666666667,887,14,3.0,4,2,39,136.6981601193436
austin,8629 Neider Dr,78749,30.208940505981445,-97.86773681640624,1.98,2,True,True,True,True,False,False,Single Family,2,1999,525000.0,2,2020-08-03,8,2020,36,0,2,2,1,0,0,0,0,9060.0,2758.0,1,0,1,1,1.4666666666666668,8.0,1655,17,3.0,4,2,26,190.35532994923858
austin,9517 Hopeland Dr,78749,30.20464324951172,-97.88105010986328,1.98,0,True,True,False,True,False,False,Single Family,0,2001,475500.0,2,2018-10-03,10,2018,29,0,3,2,0,0,0,0,0,8712.0,2402.0,1,0,1,1,1.1666666666666667,9.0,1755,18,3.0,4,2,24,197.9600333055787
austin,9013 Whiteworth Loop,78749,30.198871612548828,-97.85741424560548,1.98,0,True,True,False,True,False,False,Single Family,0,1998,375000.0,1,2019-05-02,5,2019,28,0,3,1,0,0,0,0,0,5837.0,2023.0,1,0,1,1,1.3333333333333333,6.666666666666668,1460,16,3.0,3,2,27,185.36826495304004
